,attack type,shadow model,slice feature,slice value,train size,test size,Attacker advantage,Positive predictive value,AUC,fpr@0.1,fpr@0.001
327,lira,29,class,7,2797,2798,0.0260,0.6667,0.5098,0.1055,0.0014
328,lira,29,class,8,2522,2523,0.0463,1.0000,0.5192,0.1134,0.0024
329,lira,29,class,9,2329,2330,0.0312,0.6923,0.5071,0.0940,0.0000
330,lira,30,Entire dataset,,36625,36632,0.0151,0.5307,0.5085,0.1041,0.0007
331,lira,30,class,0,2474,2474,0.0263,0.5081,0.5041,0.0966,0.0000
332,lira,30,class,1,6930,6931,0.0099,0.6000,0.5012,0.1022,0.0000
333,lira,30,class,2,5292,5293,0.0251,0.5135,0.5076,0.0964,0.0004
334,lira,30,class,3,4248,4249,0.0293,0.5401,0.5116,0.1029,0.0005
335,lira,30,class,4,3729,3729,0.0255,1.0000,0.5121,0.1121,0.0029
336,lira,30,class,5,3441,3441,0.0253,0.6190,0.5121,0.1162,0.0006
337,lira,30,class,6,2863,2864,0.0173,0.8182,0.5007,0.0908,0.0007
338,lira,30,class,7,2797,2798,0.0320,0.8000,0.5145,0.1048,0.0004
339,lira,30,class,8,2522,2523,0.0324,0.6429,0.5109,0.1031,0.0008
340,lira,30,class,9,2329,2330,0.0338,0.8000,0.5197,0.1219,0.0017
341,lira,31,Entire dataset,,36625,36632,0.0143,0.5846,0.5085,0.1036,0.0011
342,lira,31,class,0,2474,2474,0.0182,1.0000,0.4996,0.0974,0.0016
343,lira,31,class,1,6930,6931,0.0146,0.5118,0.5016,0.0941,0.0003
344,lira,31,class,2,5292,5293,0.0127,0.7000,0.5027,0.1049,0.0017
345,lira,31,class,3,4248,4249,0.0324,0.7333,0.5193,0.1132,0.0014
346,lira,31,class,4,3729,3729,0.0177,0.6667,0.5038,0.1164,0.0005
347,lira,31,class,5,3441,3441,0.0494,0.5590,0.5250,0.1107,0.0003
348,lira,31,class,6,2863,2864,0.0253,0.6078,0.5121,0.1058,0.0003
349,lira,31,class,7,2797,2798,0.0313,0.7500,0.5125,0.0912,0.0011
350,lira,31,class,8,2522,2523,0.0212,0.6667,0.5071,0.1031,0.0016
351,lira,31,class,9,2329,2330,0.0224,0.7500,0.5060,0.1146,0.0013
352,lira,32,Entire dataset,,36625,36632,0.0109,0.5569,0.5053,0.1046,0.0010
353,lira,32,class,0,2474,2474,0.0340,1.0000,0.5197,0.1152,0.0020
354,lira,32,class,1,6930,6931,0.0140,0.6923,0.5040,0.1017,0.0013
355,lira,32,class,2,5292,5293,0.0179,0.7857,0.4958,0.1007,0.0023
356,lira,32,class,3,4248,4249,0.0116,0.5409,0.5007,0.0963,0.0000
357,lira,32,class,4,3729,3729,0.0188,0.6250,0.5036,0.1126,0.0005
358,lira,32,class,5,3441,3441,0.0288,0.8333,0.5168,0.1128,0.0029
359,lira,32,class,6,2863,2864,0.0341,0.6500,0.4928,0.0856,0.0000
360,lira,32,class,7,2797,2798,0.0334,0.5470,0.5140,0.1187,0.0004
361,lira,32,class,8,2522,2523,0.0351,0.6296,0.5106,0.1090,0.0000
362,lira,32,class,9,2329,2330,0.0270,0.5833,0.5100,0.1181,0.0009
mean Entire dataset,lira,,,,,,0.0145,0.5734,0.5077,0.1033,0.0011
mean CLASS=0,lira,,,,,,0.0254,0.6775,0.5047,0.1001,0.0005
mean CLASS=1,lira,,,,,,0.0171,0.5954,0.5039,0.1003,0.0008
mean CLASS=2,lira,,,,,,0.0195,0.6638,0.5051,0.1041,0.0011
mean CLASS=3,lira,,,,,,0.0238,0.7019,0.5086,0.1033,0.0012
mean CLASS=4,lira,,,,,,0.0258,0.6963,0.5093,0.1033,0.0011
mean CLASS=5,lira,,,,,,0.0323,0.6988,0.5150,0.1055,0.0010
mean CLASS=6,lira,,,,,,0.0258,0.7078,0.5056,0.0997,0.0008
mean CLASS=7,lira,,,,,,0.0258,0.7590,0.5052,0.1031,0.0013
mean CLASS=8,lira,,,,,,0.0342,0.7338,0.5151,0.1090,0.0012
mean CLASS=9,lira,,,,,,0.0308,0.7373,0.5110,0.1081,0.0008
std Entire dataset,lira,,,,,,0.0029,0.0393,0.0021,0.0022,0.0002
std CLASS=0,lira,,,,,,0.0073,0.1740,0.0071,0.0091,0.0007
std CLASS=1,lira,,,,,,0.0050,0.0808,0.0056,0.0047,0.0004
std CLASS=2,lira,,,,,,0.0065,0.0975,0.0058,0.0072,0.0006
std CLASS=3,lira,,,,,,0.0070,0.1472,0.0061,0.0057,0.0007
std CLASS=4,lira,,,,,,0.0088,0.1357,0.0074,0.0085,0.0009
std CLASS=5,lira,,,,,,0.0097,0.1429,0.0061,0.0067,0.0010
std CLASS=6,lira,,,,,,0.0076,0.1348,0.0082,0.0096,0.0008
std CLASS=7,lira,,,,,,0.0081,0.1502,0.0080,0.0084,0.0012
std CLASS=8,lira,,,,,,0.0104,0.1355,0.0072,0.0101,0.0011
std CLASS=9,lira,,,,,,0.0079,0.1638,0.0077,0.0116,0.0011
max Entire dataset,lira,,,,,,0.0205,0.6909,0.5113,0.1077,0.0017
max CLASS=0,lira,,,,,,0.0489,1.0000,0.5219,0.1184,0.0028
max CLASS=1,lira,,,,,,0.0288,0.8750,0.5124,0.1088,0.0020
max CLASS=2,lira,,,,,,0.0360,0.8571,0.5168,0.1259,0.0025
max CLASS=3,lira,,,,,,0.0385,1.0000,0.5193,0.1172,0.0026
max CLASS=4,lira,,,,,,0.0475,1.0000,0.5286,0.1204,0.0032
max CLASS=5,lira,,,,,,0.0555,1.0000,0.5317,0.1194,0.0052
max CLASS=6,lira,,,,,,0.0497,1.0000,0.5276,0.1195,0.0028
max CLASS=7,lira,,,,,,0.0460,1.0000,0.5173,0.1187,0.0054
max CLASS=8,lira,,,,,,0.0577,1.0000,0.5282,0.1376,0.0040
max CLASS=9,lira,,,,,,0.0490,1.0000,0.5245,0.1400,0.0043
