,attack type,shadow model,slice feature,slice value,train size,test size,Attacker advantage,Positive predictive value,AUC,fpr@0.1,fpr@0.001
327,lira,29,class,7,3132,3133,0.0148,1.0000,0.5031,0.1006,0.0022
328,lira,29,class,8,2925,2926,0.0303,0.6111,0.5091,0.1032,0.0000
329,lira,29,class,9,2974,2975,0.0182,0.6000,0.5065,0.1049,0.0007
330,lira,30,Entire dataset,,29997,30003,0.0050,0.5556,0.4999,0.0974,0.0010
331,lira,30,class,0,2961,2962,0.0151,0.7500,0.4959,0.0949,0.0010
332,lira,30,class,1,3371,3371,0.0139,0.8333,0.4970,0.0896,0.0015
333,lira,30,class,2,2979,2979,0.0232,0.5592,0.5063,0.0943,0.0000
334,lira,30,class,3,3065,3066,0.0250,0.6667,0.5053,0.0923,0.0013
335,lira,30,class,4,2921,2921,0.0277,0.7500,0.5097,0.0976,0.0010
336,lira,30,class,5,2710,2711,0.0164,0.6250,0.5039,0.1037,0.0007
337,lira,30,class,6,2959,2959,0.0166,0.5238,0.5005,0.1021,0.0003
338,lira,30,class,7,3132,3133,0.0336,0.5714,0.4891,0.0996,0.0010
339,lira,30,class,8,2925,2926,0.0197,0.5714,0.4933,0.0944,0.0003
340,lira,30,class,9,2974,2975,0.0281,1.0000,0.4967,0.0888,0.0013
341,lira,31,Entire dataset,,29997,30003,0.0069,0.5439,0.4988,0.0983,0.0011
342,lira,31,class,0,2961,2962,0.0188,0.5625,0.4949,0.0932,0.0003
343,lira,31,class,1,3371,3371,0.0133,0.5056,0.4986,0.0905,0.0000
344,lira,31,class,2,2979,2979,0.0265,0.5812,0.5036,0.1178,0.0003
345,lira,31,class,3,3065,3066,0.0199,0.6000,0.4955,0.0904,0.0007
346,lira,31,class,4,2921,2921,0.0216,0.7500,0.4961,0.1034,0.0021
347,lira,31,class,5,2710,2711,0.0342,0.7500,0.5096,0.1044,0.0022
348,lira,31,class,6,2959,2959,0.0416,0.5273,0.4812,0.0872,0.0007
349,lira,31,class,7,3132,3133,0.0167,0.6053,0.5016,0.1060,0.0003
350,lira,31,class,8,2925,2926,0.0203,0.5714,0.5005,0.1036,0.0000
351,lira,31,class,9,2974,2975,0.0206,0.6667,0.5062,0.1005,0.0003
352,lira,32,Entire dataset,,29997,30003,0.0072,0.5769,0.5016,0.0989,0.0012
353,lira,32,class,0,2961,2962,0.0342,0.6667,0.5151,0.1084,0.0010
354,lira,32,class,1,3371,3371,0.0309,0.5714,0.5105,0.1018,0.0006
355,lira,32,class,2,2979,2979,0.0339,0.8000,0.4885,0.0994,0.0020
356,lira,32,class,3,3065,3066,0.0171,0.5115,0.5030,0.0917,0.0000
357,lira,32,class,4,2921,2921,0.0154,0.5326,0.5024,0.0907,0.0007
358,lira,32,class,5,2710,2711,0.0178,0.5714,0.4989,0.0963,0.0007
359,lira,32,class,6,2959,2959,0.0223,0.6250,0.5058,0.0973,0.0007
360,lira,32,class,7,3132,3133,0.0174,0.6154,0.4980,0.1025,0.0006
361,lira,32,class,8,2925,2926,0.0158,0.8333,0.4996,0.1026,0.0027
362,lira,32,class,9,2974,2975,0.0165,0.8333,0.4973,0.0941,0.0003
mean Entire dataset,lira,,,,,,0.0073,0.5599,0.5006,0.0995,0.0010
mean CLASS=0,lira,,,,,,0.0214,0.7117,0.4987,0.0986,0.0009
mean CLASS=1,lira,,,,,,0.0215,0.6951,0.5027,0.0978,0.0008
mean CLASS=2,lira,,,,,,0.0218,0.6250,0.5014,0.0983,0.0006
mean CLASS=3,lira,,,,,,0.0222,0.6276,0.5034,0.1008,0.0007
mean CLASS=4,lira,,,,,,0.0203,0.6881,0.4996,0.0986,0.0009
mean CLASS=5,lira,,,,,,0.0227,0.6431,0.5006,0.0996,0.0007
mean CLASS=6,lira,,,,,,0.0245,0.6913,0.5001,0.1009,0.0009
mean CLASS=7,lira,,,,,,0.0215,0.7386,0.5001,0.1000,0.0012
mean CLASS=8,lira,,,,,,0.0233,0.6681,0.5006,0.0983,0.0008
mean CLASS=9,lira,,,,,,0.0230,0.6871,0.4981,0.0972,0.0007
std Entire dataset,lira,,,,,,0.0019,0.0490,0.0023,0.0023,0.0003
std CLASS=0,lira,,,,,,0.0064,0.1770,0.0070,0.0102,0.0009
std CLASS=1,lira,,,,,,0.0084,0.1678,0.0072,0.0072,0.0007
std CLASS=2,lira,,,,,,0.0056,0.1188,0.0065,0.0076,0.0007
std CLASS=3,lira,,,,,,0.0064,0.0980,0.0063,0.0076,0.0007
std CLASS=4,lira,,,,,,0.0050,0.1507,0.0056,0.0073,0.0009
std CLASS=5,lira,,,,,,0.0064,0.1288,0.0066,0.0089,0.0010
std CLASS=6,lira,,,,,,0.0094,0.1641,0.0089,0.0086,0.0009
std CLASS=7,lira,,,,,,0.0073,0.1681,0.0075,0.0064,0.0012
std CLASS=8,lira,,,,,,0.0065,0.1761,0.0077,0.0080,0.0011
std CLASS=9,lira,,,,,,0.0075,0.1494,0.0084,0.0068,0.0007
max Entire dataset,lira,,,,,,0.0111,0.6939,0.5055,0.1068,0.0020
max CLASS=0,lira,,,,,,0.0342,1.0000,0.5151,0.1209,0.0030
max CLASS=1,lira,,,,,,0.0528,1.0000,0.5231,0.1109,0.0024
max CLASS=2,lira,,,,,,0.0339,1.0000,0.5093,0.1178,0.0027
max CLASS=3,lira,,,,,,0.0350,0.8333,0.5157,0.1152,0.0033
max CLASS=4,lira,,,,,,0.0339,1.0000,0.5118,0.1106,0.0041
max CLASS=5,lira,,,,,,0.0390,1.0000,0.5179,0.1181,0.0033
max CLASS=6,lira,,,,,,0.0487,1.0000,0.5186,0.1183,0.0037
max CLASS=7,lira,,,,,,0.0389,1.0000,0.5163,0.1114,0.0048
max CLASS=8,lira,,,,,,0.0381,1.0000,0.5150,0.1162,0.0038
max CLASS=9,lira,,,,,,0.0472,1.0000,0.5168,0.1110,0.0027
