,attack type,shadow model,slice feature,slice value,train size,test size,Attacker advantage,Positive predictive value,AUC,fpr@0.1,fpr@0.001
327,lira,29,class,7,2500,2500,0.4416,1.0000,0.8198,0.4864,0.1088
328,lira,29,class,8,2500,2500,0.3804,1.0000,0.7664,0.3788,0.0940
329,lira,29,class,9,2500,2500,0.4864,1.0000,0.8333,0.4908,0.0876
330,lira,30,Entire dataset,,25000,25000,0.5418,1.0000,0.8694,0.5784,0.1600
331,lira,30,class,0,2500,2500,0.5012,1.0000,0.8462,0.5256,0.1480
332,lira,30,class,1,2500,2500,0.3900,1.0000,0.7804,0.4148,0.1048
333,lira,30,class,2,2500,2500,0.6620,1.0000,0.9170,0.6892,0.2376
334,lira,30,class,3,2500,2500,0.8012,1.0000,0.9674,0.8916,0.2920
335,lira,30,class,4,2500,2500,0.6204,1.0000,0.9010,0.6280,0.1576
336,lira,30,class,5,2500,2500,0.7104,1.0000,0.9383,0.7836,0.2720
337,lira,30,class,6,2500,2500,0.4992,1.0000,0.8382,0.4864,0.1232
338,lira,30,class,7,2500,2500,0.4732,1.0000,0.8313,0.5012,0.1520
339,lira,30,class,8,2500,2500,0.3628,1.0000,0.7707,0.4072,0.0936
340,lira,30,class,9,2500,2500,0.4512,1.0000,0.8182,0.4660,0.0940
341,lira,31,Entire dataset,,25000,25000,0.5474,1.0000,0.8709,0.5826,0.1406
342,lira,31,class,0,2500,2500,0.5008,1.0000,0.8433,0.4964,0.1516
343,lira,31,class,1,2500,2500,0.4036,1.0000,0.7863,0.4096,0.0776
344,lira,31,class,2,2500,2500,0.6640,1.0000,0.9213,0.7152,0.1584
345,lira,31,class,3,2500,2500,0.7876,1.0000,0.9612,0.8648,0.2784
346,lira,31,class,4,2500,2500,0.6296,1.0000,0.9061,0.6736,0.2136
347,lira,31,class,5,2500,2500,0.7296,1.0000,0.9430,0.7840,0.2968
348,lira,31,class,6,2500,2500,0.4828,1.0000,0.8341,0.4952,0.1104
349,lira,31,class,7,2500,2500,0.4748,1.0000,0.8362,0.5084,0.1052
350,lira,31,class,8,2500,2500,0.3716,1.0000,0.7690,0.4076,0.0756
351,lira,31,class,9,2500,2500,0.4672,1.0000,0.8228,0.4772,0.0892
352,lira,32,Entire dataset,,25000,25000,0.5457,1.0000,0.8704,0.5819,0.1462
353,lira,32,class,0,2500,2500,0.5204,1.0000,0.8533,0.5392,0.1256
354,lira,32,class,1,2500,2500,0.4320,1.0000,0.7983,0.4236,0.0632
355,lira,32,class,2,2500,2500,0.6648,1.0000,0.9226,0.7228,0.2080
356,lira,32,class,3,2500,2500,0.7864,1.0000,0.9579,0.8540,0.2376
357,lira,32,class,4,2500,2500,0.6216,1.0000,0.9047,0.6648,0.1824
358,lira,32,class,5,2500,2500,0.7144,1.0000,0.9399,0.7800,0.1652
359,lira,32,class,6,2500,2500,0.4716,1.0000,0.8263,0.5028,0.1172
360,lira,32,class,7,2500,2500,0.4792,1.0000,0.8330,0.4836,0.1468
361,lira,32,class,8,2500,2500,0.3528,1.0000,0.7638,0.3904,0.0876
362,lira,32,class,9,2500,2500,0.4684,1.0000,0.8259,0.4712,0.1120
mean Entire dataset,lira,,,,,,0.5380,1.0000,0.8670,0.5732,0.1363
mean CLASS=0,lira,,,,,,0.4929,1.0000,0.8420,0.5145,0.1355
mean CLASS=1,lira,,,,,,0.3955,1.0000,0.7820,0.4013,0.0823
mean CLASS=2,lira,,,,,,0.6630,1.0000,0.9208,0.7077,0.1994
mean CLASS=3,lira,,,,,,0.7935,1.0000,0.9616,0.8724,0.2263
mean CLASS=4,lira,,,,,,0.6176,1.0000,0.8994,0.6435,0.1561
mean CLASS=5,lira,,,,,,0.7023,1.0000,0.9348,0.7562,0.2108
mean CLASS=6,lira,,,,,,0.4748,1.0000,0.8289,0.4917,0.1137
mean CLASS=7,lira,,,,,,0.4693,1.0000,0.8300,0.4981,0.1369
mean CLASS=8,lira,,,,,,0.3709,1.0000,0.7697,0.3939,0.0875
mean CLASS=9,lira,,,,,,0.4627,1.0000,0.8200,0.4637,0.0919
std Entire dataset,lira,,,,,,0.0068,0.0000,0.0031,0.0069,0.0118
std CLASS=0,lira,,,,,,0.0134,0.0000,0.0055,0.0138,0.0235
std CLASS=1,lira,,,,,,0.0135,0.0000,0.0075,0.0167,0.0185
std CLASS=2,lira,,,,,,0.0118,0.0000,0.0047,0.0184,0.0424
std CLASS=3,lira,,,,,,0.0110,0.0000,0.0037,0.0173,0.0585
std CLASS=4,lira,,,,,,0.0140,0.0000,0.0054,0.0156,0.0358
std CLASS=5,lira,,,,,,0.0140,0.0000,0.0049,0.0194,0.0486
std CLASS=6,lira,,,,,,0.0133,0.0000,0.0065,0.0128,0.0253
std CLASS=7,lira,,,,,,0.0144,0.0000,0.0066,0.0143,0.0264
std CLASS=8,lira,,,,,,0.0124,0.0000,0.0064,0.0119,0.0149
std CLASS=9,lira,,,,,,0.0161,0.0000,0.0077,0.0176,0.0214
max Entire dataset,lira,,,,,,0.5477,1.0000,0.8721,0.5832,0.1610
max CLASS=0,lira,,,,,,0.5252,1.0000,0.8542,0.5392,0.1828
max CLASS=1,lira,,,,,,0.4320,1.0000,0.7983,0.4328,0.1140
max CLASS=2,lira,,,,,,0.6852,1.0000,0.9290,0.7428,0.2832
max CLASS=3,lira,,,,,,0.8144,1.0000,0.9702,0.9020,0.3580
max CLASS=4,lira,,,,,,0.6428,1.0000,0.9083,0.6736,0.2356
max CLASS=5,lira,,,,,,0.7296,1.0000,0.9461,0.7996,0.3076
max CLASS=6,lira,,,,,,0.4992,1.0000,0.8410,0.5148,0.1684
max CLASS=7,lira,,,,,,0.4960,1.0000,0.8430,0.5296,0.1916
max CLASS=8,lira,,,,,,0.3912,1.0000,0.7833,0.4132,0.1152
max CLASS=9,lira,,,,,,0.4968,1.0000,0.8349,0.4940,0.1472
