,attack type,shadow model,slice feature,slice value,train size,test size,Attacker advantage,Positive predictive value,AUC,fpr@0.1,fpr@0.001
327,lira,29,class,7,3000,3000,0.0223,0.8571,0.5099,0.1167,0.0023
328,lira,29,class,8,3000,3000,0.0290,0.5421,0.5112,0.1097,0.0000
329,lira,29,class,9,3000,3000,0.0280,0.5485,0.5073,0.1110,0.0000
330,lira,30,Entire dataset,,30000,30000,0.0096,0.5901,0.5050,0.1063,0.0010
331,lira,30,class,0,3000,3000,0.0170,0.5423,0.5063,0.1123,0.0003
332,lira,30,class,1,3000,3000,0.0137,0.6667,0.5006,0.0950,0.0010
333,lira,30,class,2,3000,3000,0.0283,0.6250,0.5092,0.0867,0.0010
334,lira,30,class,3,3000,3000,0.0330,0.8333,0.5136,0.1117,0.0023
335,lira,30,class,4,3000,3000,0.0183,0.8333,0.5044,0.1063,0.0017
336,lira,30,class,5,3000,3000,0.0197,0.6000,0.5086,0.1143,0.0010
337,lira,30,class,6,3000,3000,0.0290,0.6786,0.5158,0.1177,0.0000
338,lira,30,class,7,3000,3000,0.0217,0.7143,0.4987,0.0963,0.0017
339,lira,30,class,8,3000,3000,0.0270,0.5714,0.4904,0.1013,0.0000
340,lira,30,class,9,3000,3000,0.0117,0.5972,0.4994,0.0953,0.0010
341,lira,31,Entire dataset,,30000,30000,0.0159,0.7292,0.5093,0.1066,0.0016
342,lira,31,class,0,3000,3000,0.0177,0.8333,0.5054,0.0993,0.0020
343,lira,31,class,1,3000,3000,0.0330,0.6923,0.4852,0.0947,0.0013
344,lira,31,class,2,3000,3000,0.0407,0.7500,0.5221,0.1233,0.0010
345,lira,31,class,3,3000,3000,0.0157,0.8000,0.5033,0.1067,0.0017
346,lira,31,class,4,3000,3000,0.0297,0.6667,0.5167,0.1060,0.0007
347,lira,31,class,5,3000,3000,0.0317,0.7143,0.4949,0.0960,0.0003
348,lira,31,class,6,3000,3000,0.0447,0.9000,0.5296,0.1167,0.0030
349,lira,31,class,7,3000,3000,0.0240,0.6667,0.5063,0.0880,0.0010
350,lira,31,class,8,3000,3000,0.0327,0.7143,0.5089,0.1057,0.0010
351,lira,31,class,9,3000,3000,0.0290,0.8333,0.5132,0.1090,0.0017
352,lira,32,Entire dataset,,30000,30000,0.0124,0.5375,0.5073,0.1024,0.0008
353,lira,32,class,0,3000,3000,0.0167,0.6842,0.5023,0.1100,0.0007
354,lira,32,class,1,3000,3000,0.0250,0.5667,0.5111,0.1103,0.0000
355,lira,32,class,2,3000,3000,0.0130,0.6667,0.5014,0.0947,0.0013
356,lira,32,class,3,3000,3000,0.0220,0.5165,0.4959,0.0927,0.0007
357,lira,32,class,4,3000,3000,0.0173,0.5957,0.5010,0.1043,0.0003
358,lira,32,class,5,3000,3000,0.0150,0.7143,0.5034,0.1020,0.0010
359,lira,32,class,6,3000,3000,0.0453,0.7000,0.5280,0.1100,0.0010
360,lira,32,class,7,3000,3000,0.0167,0.5862,0.5046,0.1013,0.0000
361,lira,32,class,8,3000,3000,0.0377,0.5296,0.5177,0.0987,0.0010
362,lira,32,class,9,3000,3000,0.0240,0.5556,0.5071,0.1020,0.0003
mean Entire dataset,lira,,,,,,0.0145,0.6066,0.5085,0.1054,0.0012
mean CLASS=0,lira,,,,,,0.0276,0.7080,0.5110,0.1068,0.0013
mean CLASS=1,lira,,,,,,0.0229,0.6587,0.4983,0.0993,0.0008
mean CLASS=2,lira,,,,,,0.0302,0.7307,0.5108,0.1038,0.0013
mean CLASS=3,lira,,,,,,0.0234,0.7312,0.5067,0.1051,0.0013
mean CLASS=4,lira,,,,,,0.0311,0.7128,0.5133,0.1087,0.0010
mean CLASS=5,lira,,,,,,0.0210,0.6890,0.5038,0.0998,0.0009
mean CLASS=6,lira,,,,,,0.0374,0.7066,0.5198,0.1143,0.0009
mean CLASS=7,lira,,,,,,0.0237,0.6629,0.5072,0.1019,0.0008
mean CLASS=8,lira,,,,,,0.0251,0.7230,0.5056,0.1032,0.0013
mean CLASS=9,lira,,,,,,0.0243,0.6231,0.5062,0.1026,0.0007
std Entire dataset,lira,,,,,,0.0030,0.0517,0.0022,0.0026,0.0002
std CLASS=0,lira,,,,,,0.0073,0.1361,0.0065,0.0092,0.0011
std CLASS=1,lira,,,,,,0.0068,0.1282,0.0079,0.0070,0.0007
std CLASS=2,lira,,,,,,0.0104,0.1209,0.0096,0.0103,0.0009
std CLASS=3,lira,,,,,,0.0080,0.1386,0.0081,0.0071,0.0008
std CLASS=4,lira,,,,,,0.0102,0.1299,0.0078,0.0089,0.0009
std CLASS=5,lira,,,,,,0.0059,0.1544,0.0056,0.0070,0.0007
std CLASS=6,lira,,,,,,0.0086,0.1163,0.0072,0.0065,0.0010
std CLASS=7,lira,,,,,,0.0073,0.1465,0.0059,0.0071,0.0008
std CLASS=8,lira,,,,,,0.0079,0.1352,0.0083,0.0081,0.0009
std CLASS=9,lira,,,,,,0.0065,0.0988,0.0060,0.0066,0.0007
max Entire dataset,lira,,,,,,0.0210,0.7561,0.5140,0.1098,0.0018
max CLASS=0,lira,,,,,,0.0450,1.0000,0.5247,0.1253,0.0060
max CLASS=1,lira,,,,,,0.0430,1.0000,0.5143,0.1130,0.0023
max CLASS=2,lira,,,,,,0.0510,1.0000,0.5278,0.1247,0.0033
max CLASS=3,lira,,,,,,0.0400,1.0000,0.5232,0.1173,0.0037
max CLASS=4,lira,,,,,,0.0537,1.0000,0.5318,0.1250,0.0040
max CLASS=5,lira,,,,,,0.0317,1.0000,0.5127,0.1143,0.0023
max CLASS=6,lira,,,,,,0.0547,1.0000,0.5305,0.1277,0.0033
max CLASS=7,lira,,,,,,0.0470,1.0000,0.5234,0.1177,0.0027
max CLASS=8,lira,,,,,,0.0400,1.0000,0.5190,0.1170,0.0030
max CLASS=9,lira,,,,,,0.0350,0.8571,0.5158,0.1167,0.0027
