,attack type,shadow model,slice feature,slice value,train size,test size,Attacker advantage,Positive predictive value,AUC,fpr@0.1,fpr@0.001
327,lira,29,class,7,2500,2500,0.0304,0.6667,0.5069,0.1044,0.0008
328,lira,29,class,8,2500,2500,0.0328,0.8571,0.5167,0.1096,0.0004
329,lira,29,class,9,2500,2500,0.0208,0.7500,0.5005,0.0928,0.0012
330,lira,30,Entire dataset,,25000,25000,0.0114,0.5641,0.4978,0.0993,0.0010
331,lira,30,class,0,2500,2500,0.0408,0.6000,0.4825,0.0828,0.0004
332,lira,30,class,1,2500,2500,0.0164,0.6364,0.5020,0.1100,0.0012
333,lira,30,class,2,2500,2500,0.0256,1.0000,0.4942,0.0964,0.0020
334,lira,30,class,3,2500,2500,0.0152,0.5769,0.5030,0.1008,0.0000
335,lira,30,class,4,2500,2500,0.0236,0.6000,0.4954,0.0996,0.0008
336,lira,30,class,5,2500,2500,0.0196,0.5023,0.4931,0.0832,0.0000
337,lira,30,class,6,2500,2500,0.0224,0.8000,0.5033,0.1048,0.0020
338,lira,30,class,7,2500,2500,0.0236,0.6000,0.4999,0.1060,0.0004
339,lira,30,class,8,2500,2500,0.0208,0.7500,0.5044,0.1092,0.0024
340,lira,30,class,9,2500,2500,0.0168,0.5215,0.5014,0.0992,0.0000
341,lira,31,Entire dataset,,25000,25000,0.0070,0.6087,0.4980,0.0952,0.0011
342,lira,31,class,0,2500,2500,0.0156,1.0000,0.5055,0.1092,0.0028
343,lira,31,class,1,2500,2500,0.0352,0.7000,0.4851,0.0828,0.0016
344,lira,31,class,2,2500,2500,0.0176,0.5112,0.4990,0.0932,0.0000
345,lira,31,class,3,2500,2500,0.0276,0.5500,0.4909,0.0932,0.0000
346,lira,31,class,4,2500,2500,0.0236,0.8571,0.4977,0.1068,0.0036
347,lira,31,class,5,2500,2500,0.0332,0.7500,0.5111,0.1008,0.0012
348,lira,31,class,6,2500,2500,0.0168,1.0000,0.5000,0.1012,0.0012
349,lira,31,class,7,2500,2500,0.0208,0.6000,0.4959,0.0912,0.0008
350,lira,31,class,8,2500,2500,0.0276,0.5039,0.4928,0.0908,0.0000
351,lira,31,class,9,2500,2500,0.0176,1.0000,0.5039,0.0984,0.0012
352,lira,32,Entire dataset,,25000,25000,0.0066,0.5263,0.5001,0.1004,0.0008
353,lira,32,class,0,2500,2500,0.0232,0.5128,0.4979,0.0836,0.0000
354,lira,32,class,1,2500,2500,0.0184,0.6667,0.4982,0.0964,0.0004
355,lira,32,class,2,2500,2500,0.0128,1.0000,0.4996,0.1076,0.0032
356,lira,32,class,3,2500,2500,0.0168,0.5657,0.5039,0.1016,0.0004
357,lira,32,class,4,2500,2500,0.0192,0.6000,0.5005,0.1036,0.0000
358,lira,32,class,5,2500,2500,0.0212,0.6250,0.4995,0.1036,0.0000
359,lira,32,class,6,2500,2500,0.0212,0.7500,0.5098,0.1040,0.0012
360,lira,32,class,7,2500,2500,0.0224,0.6000,0.4939,0.0976,0.0008
361,lira,32,class,8,2500,2500,0.0308,1.0000,0.5071,0.1008,0.0016
362,lira,32,class,9,2500,2500,0.0348,0.7143,0.4903,0.0944,0.0004
mean Entire dataset,lira,,,,,,0.0084,0.5701,0.5007,0.1010,0.0010
mean CLASS=0,lira,,,,,,0.0255,0.7090,0.5031,0.1021,0.0009
mean CLASS=1,lira,,,,,,0.0279,0.6866,0.5002,0.1007,0.0010
mean CLASS=2,lira,,,,,,0.0246,0.6848,0.5005,0.1000,0.0009
mean CLASS=3,lira,,,,,,0.0253,0.6603,0.5012,0.1034,0.0008
mean CLASS=4,lira,,,,,,0.0246,0.7224,0.4989,0.1020,0.0010
mean CLASS=5,lira,,,,,,0.0231,0.7091,0.5012,0.1006,0.0009
mean CLASS=6,lira,,,,,,0.0223,0.7419,0.5003,0.1010,0.0010
mean CLASS=7,lira,,,,,,0.0231,0.6712,0.4995,0.0989,0.0008
mean CLASS=8,lira,,,,,,0.0255,0.7046,0.5018,0.1010,0.0009
mean CLASS=9,lira,,,,,,0.0224,0.7101,0.5002,0.0976,0.0013
std Entire dataset,lira,,,,,,0.0026,0.0487,0.0027,0.0034,0.0003
std CLASS=0,lira,,,,,,0.0069,0.1608,0.0083,0.0088,0.0009
std CLASS=1,lira,,,,,,0.0099,0.1200,0.0103,0.0116,0.0008
std CLASS=2,lira,,,,,,0.0059,0.1542,0.0072,0.0089,0.0010
std CLASS=3,lira,,,,,,0.0082,0.1323,0.0086,0.0091,0.0008
std CLASS=4,lira,,,,,,0.0069,0.1796,0.0075,0.0088,0.0009
std CLASS=5,lira,,,,,,0.0059,0.1545,0.0080,0.0084,0.0008
std CLASS=6,lira,,,,,,0.0070,0.1807,0.0065,0.0067,0.0008
std CLASS=7,lira,,,,,,0.0078,0.1604,0.0069,0.0072,0.0007
std CLASS=8,lira,,,,,,0.0088,0.1373,0.0086,0.0086,0.0008
std CLASS=9,lira,,,,,,0.0056,0.1660,0.0061,0.0077,0.0015
max Entire dataset,lira,,,,,,0.0160,0.6957,0.5071,0.1096,0.0017
max CLASS=0,lira,,,,,,0.0408,1.0000,0.5168,0.1136,0.0032
max CLASS=1,lira,,,,,,0.0596,1.0000,0.5228,0.1428,0.0036
max CLASS=2,lira,,,,,,0.0380,1.0000,0.5165,0.1188,0.0036
max CLASS=3,lira,,,,,,0.0476,1.0000,0.5133,0.1220,0.0040
max CLASS=4,lira,,,,,,0.0460,1.0000,0.5137,0.1220,0.0036
max CLASS=5,lira,,,,,,0.0396,1.0000,0.5181,0.1148,0.0028
max CLASS=6,lira,,,,,,0.0428,1.0000,0.5115,0.1192,0.0032
max CLASS=7,lira,,,,,,0.0448,1.0000,0.5178,0.1168,0.0032
max CLASS=8,lira,,,,,,0.0476,1.0000,0.5167,0.1252,0.0032
max CLASS=9,lira,,,,,,0.0348,1.0000,0.5122,0.1140,0.0068
