,attack type,shadow model,slice feature,slice value,train size,test size,Attacker advantage,Positive predictive value,AUC,fpr@0.1,fpr@0.001
327,lira,29,class,7,2797,2798,0.0214,0.7143,0.4958,0.0969,0.0007
328,lira,29,class,8,2522,2523,0.0332,0.5189,0.5102,0.1051,0.0004
329,lira,29,class,9,2329,2330,0.0367,0.5421,0.5147,0.1035,0.0000
330,lira,30,Entire dataset,,36625,36632,0.0095,0.5068,0.5030,0.1011,0.0007
331,lira,30,class,0,2474,2474,0.0372,0.6000,0.5171,0.1047,0.0000
332,lira,30,class,1,6930,6931,0.0109,0.5042,0.4991,0.0991,0.0003
333,lira,30,class,2,5292,5293,0.0154,0.6842,0.5017,0.0933,0.0013
334,lira,30,class,3,4248,4249,0.0147,0.6250,0.5055,0.0989,0.0012
335,lira,30,class,4,3729,3729,0.0115,0.6667,0.5005,0.0981,0.0011
336,lira,30,class,5,3441,3441,0.0218,0.6667,0.5079,0.1078,0.0012
337,lira,30,class,6,2863,2864,0.0330,0.5159,0.5097,0.1051,0.0000
338,lira,30,class,7,2797,2798,0.0252,0.7500,0.4946,0.1101,0.0018
339,lira,30,class,8,2522,2523,0.0295,0.7500,0.4845,0.0964,0.0012
340,lira,30,class,9,2329,2330,0.0363,0.7500,0.5178,0.1168,0.0000
341,lira,31,Entire dataset,,36625,36632,0.0091,0.5227,0.5039,0.1052,0.0006
342,lira,31,class,0,2474,2474,0.0222,0.5625,0.5056,0.1011,0.0004
343,lira,31,class,1,6930,6931,0.0106,0.5050,0.5019,0.0961,0.0009
344,lira,31,class,2,5292,5293,0.0236,0.5562,0.5082,0.1204,0.0002
345,lira,31,class,3,4248,4249,0.0224,0.6923,0.5069,0.1125,0.0012
346,lira,31,class,4,3729,3729,0.0169,0.5658,0.4992,0.0909,0.0003
347,lira,31,class,5,3441,3441,0.0139,0.6250,0.4992,0.1032,0.0006
348,lira,31,class,6,2863,2864,0.0242,0.6102,0.5057,0.1191,0.0003
349,lira,31,class,7,2797,2798,0.0247,0.8000,0.5087,0.1158,0.0000
350,lira,31,class,8,2522,2523,0.0184,0.6667,0.4993,0.1114,0.0016
351,lira,31,class,9,2329,2330,0.0141,0.6250,0.5028,0.1116,0.0004
352,lira,32,Entire dataset,,36625,36632,0.0110,0.6164,0.5058,0.1033,0.0015
353,lira,32,class,0,2474,2474,0.0331,1.0000,0.5122,0.1039,0.0028
354,lira,32,class,1,6930,6931,0.0204,0.5849,0.5060,0.1042,0.0006
355,lira,32,class,2,5292,5293,0.0119,0.6667,0.5002,0.0941,0.0009
356,lira,32,class,3,4248,4249,0.0225,0.5588,0.5103,0.1048,0.0007
357,lira,32,class,4,3729,3729,0.0215,0.8000,0.5109,0.1180,0.0021
358,lira,32,class,5,3441,3441,0.0105,0.9000,0.4985,0.1008,0.0029
359,lira,32,class,6,2863,2864,0.0337,0.5543,0.5091,0.1037,0.0000
360,lira,32,class,7,2797,2798,0.0171,0.6000,0.4994,0.1037,0.0007
361,lira,32,class,8,2522,2523,0.0273,0.6154,0.5091,0.1011,0.0000
362,lira,32,class,9,2329,2330,0.0224,0.7500,0.5082,0.1056,0.0009
mean Entire dataset,lira,,,,,,0.0070,0.5414,0.5010,0.1000,0.0010
mean CLASS=0,lira,,,,,,0.0252,0.6491,0.5020,0.0968,0.0006
mean CLASS=1,lira,,,,,,0.0139,0.5873,0.4983,0.0988,0.0007
mean CLASS=2,lira,,,,,,0.0163,0.6251,0.5016,0.1003,0.0008
mean CLASS=3,lira,,,,,,0.0193,0.6741,0.5008,0.1009,0.0012
mean CLASS=4,lira,,,,,,0.0197,0.6704,0.5029,0.0995,0.0010
mean CLASS=5,lira,,,,,,0.0217,0.6409,0.5038,0.1027,0.0007
mean CLASS=6,lira,,,,,,0.0235,0.6871,0.5015,0.1021,0.0006
mean CLASS=7,lira,,,,,,0.0238,0.6783,0.4962,0.0974,0.0006
mean CLASS=8,lira,,,,,,0.0243,0.6952,0.5020,0.0998,0.0011
mean CLASS=9,lira,,,,,,0.0284,0.7026,0.5057,0.1036,0.0007
std Entire dataset,lira,,,,,,0.0020,0.0319,0.0022,0.0021,0.0002
std CLASS=0,lira,,,,,,0.0085,0.1477,0.0079,0.0083,0.0010
std CLASS=1,lira,,,,,,0.0042,0.0825,0.0035,0.0050,0.0005
std CLASS=2,lira,,,,,,0.0049,0.0895,0.0053,0.0064,0.0005
std CLASS=3,lira,,,,,,0.0048,0.1443,0.0062,0.0063,0.0008
std CLASS=4,lira,,,,,,0.0053,0.1380,0.0054,0.0068,0.0008
std CLASS=5,lira,,,,,,0.0065,0.1332,0.0061,0.0067,0.0006
std CLASS=6,lira,,,,,,0.0071,0.1325,0.0074,0.0082,0.0006
std CLASS=7,lira,,,,,,0.0065,0.1285,0.0070,0.0079,0.0006
std CLASS=8,lira,,,,,,0.0080,0.1620,0.0085,0.0079,0.0010
std CLASS=9,lira,,,,,,0.0107,0.1576,0.0102,0.0098,0.0007
max Entire dataset,lira,,,,,,0.0110,0.6164,0.5058,0.1052,0.0015
max CLASS=0,lira,,,,,,0.0437,1.0000,0.5192,0.1168,0.0044
max CLASS=1,lira,,,,,,0.0230,0.7778,0.5060,0.1072,0.0017
max CLASS=2,lira,,,,,,0.0303,0.8571,0.5139,0.1204,0.0019
max CLASS=3,lira,,,,,,0.0310,1.0000,0.5111,0.1156,0.0031
max CLASS=4,lira,,,,,,0.0319,1.0000,0.5120,0.1180,0.0043
max CLASS=5,lira,,,,,,0.0346,1.0000,0.5140,0.1226,0.0029
max CLASS=6,lira,,,,,,0.0383,1.0000,0.5168,0.1191,0.0021
max CLASS=7,lira,,,,,,0.0362,1.0000,0.5088,0.1158,0.0021
max CLASS=8,lira,,,,,,0.0438,1.0000,0.5212,0.1126,0.0036
max CLASS=9,lira,,,,,,0.0539,1.0000,0.5293,0.1271,0.0021
