,attack type,shadow model,slice feature,slice value,train size,test size,Attacker advantage,Positive predictive value,AUC,fpr@0.1,fpr@0.001
327,lira,29,class,7,3000,3000,0.1037,1.0000,0.5735,0.1483,0.0147
328,lira,29,class,8,3000,3000,0.0817,1.0000,0.5584,0.1467,0.0170
329,lira,29,class,9,3000,3000,0.0953,1.0000,0.5673,0.1543,0.0283
330,lira,30,Entire dataset,,30000,30000,0.1717,1.0000,0.6436,0.2426,0.0450
331,lira,30,class,0,3000,3000,0.2520,1.0000,0.6992,0.3130,0.0747
332,lira,30,class,1,3000,3000,0.0450,1.0000,0.5299,0.1280,0.0133
333,lira,30,class,2,3000,3000,0.2847,1.0000,0.7175,0.3173,0.0823
334,lira,30,class,3,3000,3000,0.1790,1.0000,0.6463,0.2547,0.0543
335,lira,30,class,4,3000,3000,0.2777,1.0000,0.7116,0.3093,0.0473
336,lira,30,class,5,3000,3000,0.0763,1.0000,0.5498,0.1403,0.0177
337,lira,30,class,6,3000,3000,0.4110,1.0000,0.8067,0.4637,0.0780
338,lira,30,class,7,3000,3000,0.1150,1.0000,0.5888,0.1697,0.0277
339,lira,30,class,8,3000,3000,0.0700,1.0000,0.5529,0.1370,0.0157
340,lira,30,class,9,3000,3000,0.0890,1.0000,0.5705,0.1703,0.0250
341,lira,31,Entire dataset,,30000,30000,0.1721,1.0000,0.6394,0.2295,0.0430
342,lira,31,class,0,3000,3000,0.2477,1.0000,0.6979,0.3053,0.0617
343,lira,31,class,1,3000,3000,0.0643,1.0000,0.5386,0.1353,0.0167
344,lira,31,class,2,3000,3000,0.2540,1.0000,0.6917,0.2840,0.0333
345,lira,31,class,3,3000,3000,0.1843,1.0000,0.6420,0.2287,0.0390
346,lira,31,class,4,3000,3000,0.2670,1.0000,0.6971,0.2820,0.0607
347,lira,31,class,5,3000,3000,0.0790,1.0000,0.5590,0.1473,0.0277
348,lira,31,class,6,3000,3000,0.4340,1.0000,0.8105,0.4427,0.1023
349,lira,31,class,7,3000,3000,0.1140,1.0000,0.5846,0.1700,0.0200
350,lira,31,class,8,3000,3000,0.0603,1.0000,0.5420,0.1253,0.0243
351,lira,31,class,9,3000,3000,0.0893,1.0000,0.5667,0.1577,0.0290
352,lira,32,Entire dataset,,30000,30000,0.1669,1.0000,0.6382,0.2376,0.0451
353,lira,32,class,0,3000,3000,0.2570,1.0000,0.6986,0.3017,0.0710
354,lira,32,class,1,3000,3000,0.0347,1.0000,0.5234,0.1240,0.0157
355,lira,32,class,2,3000,3000,0.2320,1.0000,0.6841,0.2933,0.0357
356,lira,32,class,3,3000,3000,0.1910,1.0000,0.6457,0.2333,0.0643
357,lira,32,class,4,3000,3000,0.2657,1.0000,0.7023,0.2977,0.0437
358,lira,32,class,5,3000,3000,0.0667,1.0000,0.5541,0.1463,0.0177
359,lira,32,class,6,3000,3000,0.4087,1.0000,0.8041,0.4590,0.0900
360,lira,32,class,7,3000,3000,0.1150,1.0000,0.5886,0.1710,0.0197
361,lira,32,class,8,3000,3000,0.0923,1.0000,0.5655,0.1627,0.0240
362,lira,32,class,9,3000,3000,0.0750,1.0000,0.5583,0.1703,0.0227
mean Entire dataset,lira,,,,,,0.1706,1.0000,0.6406,0.2366,0.0432
mean CLASS=0,lira,,,,,,0.2611,1.0000,0.7020,0.3053,0.0575
mean CLASS=1,lira,,,,,,0.0468,1.0000,0.5292,0.1263,0.0160
mean CLASS=2,lira,,,,,,0.2562,1.0000,0.6983,0.2984,0.0530
mean CLASS=3,lira,,,,,,0.1842,1.0000,0.6439,0.2360,0.0397
mean CLASS=4,lira,,,,,,0.2647,1.0000,0.7019,0.2986,0.0540
mean CLASS=5,lira,,,,,,0.0822,1.0000,0.5605,0.1513,0.0212
mean CLASS=6,lira,,,,,,0.4193,1.0000,0.8065,0.4586,0.0867
mean CLASS=7,lira,,,,,,0.1162,1.0000,0.5875,0.1736,0.0214
mean CLASS=8,lira,,,,,,0.0684,1.0000,0.5488,0.1400,0.0203
mean CLASS=9,lira,,,,,,0.0891,1.0000,0.5673,0.1619,0.0289
std Entire dataset,lira,,,,,,0.0033,0.0000,0.0023,0.0042,0.0027
std CLASS=0,lira,,,,,,0.0106,0.0000,0.0074,0.0107,0.0130
std CLASS=1,lira,,,,,,0.0101,0.0000,0.0060,0.0081,0.0031
std CLASS=2,lira,,,,,,0.0140,0.0000,0.0081,0.0098,0.0115
std CLASS=3,lira,,,,,,0.0104,0.0000,0.0064,0.0104,0.0084
std CLASS=4,lira,,,,,,0.0117,0.0000,0.0069,0.0123,0.0108
std CLASS=5,lira,,,,,,0.0091,0.0000,0.0059,0.0073,0.0043
std CLASS=6,lira,,,,,,0.0097,0.0000,0.0044,0.0106,0.0222
std CLASS=7,lira,,,,,,0.0099,0.0000,0.0076,0.0089,0.0061
std CLASS=8,lira,,,,,,0.0113,0.0000,0.0084,0.0096,0.0034
std CLASS=9,lira,,,,,,0.0082,0.0000,0.0057,0.0085,0.0069
max Entire dataset,lira,,,,,,0.1765,1.0000,0.6459,0.2477,0.0484
max CLASS=0,lira,,,,,,0.2820,1.0000,0.7173,0.3213,0.0850
max CLASS=1,lira,,,,,,0.0673,1.0000,0.5415,0.1427,0.0240
max CLASS=2,lira,,,,,,0.2847,1.0000,0.7175,0.3217,0.0823
max CLASS=3,lira,,,,,,0.2147,1.0000,0.6612,0.2583,0.0643
max CLASS=4,lira,,,,,,0.2913,1.0000,0.7219,0.3220,0.0737
max CLASS=5,lira,,,,,,0.1070,1.0000,0.5738,0.1743,0.0303
max CLASS=6,lira,,,,,,0.4387,1.0000,0.8167,0.4873,0.1370
max CLASS=7,lira,,,,,,0.1370,1.0000,0.6062,0.1900,0.0360
max CLASS=8,lira,,,,,,0.0923,1.0000,0.5666,0.1627,0.0270
max CLASS=9,lira,,,,,,0.1033,1.0000,0.5771,0.1807,0.0413
